Date,Portfolio_Value
2014-05-09,55992.04538165496
2014-05-12,56537.19032232547
2014-05-13,56587.83220205989
2014-05-14,56319.72813287767
2014-05-15,55825.22507194159
2014-05-16,56018.855788573186
2014-05-19,56224.40224161289
2014-05-20,55869.90908347196
2014-05-21,56340.580671591844
2014-05-22,56477.61164028498
2014-05-23,56704.01063203886
2014-05-27,57052.54592197575
2014-05-28,57010.84084454739
2014-05-29,57305.755320647826
2014-05-30,57398.10227781058
2014-06-02,57463.63882805512
2014-06-03,57433.84948703487
2014-06-04,57550.02791701383
2014-06-05,57925.373613868935
2014-06-06,58202.41448535723
2014-06-09,58261.99316739772
2014-06-10,58267.95103560176
2014-06-11,58065.383516664086
2014-06-12,57654.290610584685
2014-06-13,57830.04772260414
2014-06-16,57877.710668236534
2014-06-17,58038.57310974586
2014-06-18,58464.560686335375
2014-06-19,58530.097236579924
2014-06-20,58369.234795070595
2014-06-23,58351.36119045845
2014-06-24,57999.84696641953
2014-06-25,58261.99316739771
2014-06-26,58220.28808996936
2014-06-27,58333.487585846306
2014-06-30,58303.69824482606
2014-07-01,58693.9386121913
2014-07-02,58753.51729423179
2014-07-03,59042.47390212817
2014-07-07,58836.92744908847
2014-07-08,58458.60281813135
2014-07-09,58720.74901910953
2014-07-10,58488.392159151605
2014-07-11,58568.823379906265
2014-07-14,58863.73785600669
2014-07-15,58753.51729423178
2014-07-16,58970.97948367958
2014-07-17,58300.71931072403
2014-07-18,58896.50613112896
2014-07-21,58786.28556935405
2014-07-22,59042.47390212816
2014-07-23,59173.54700261724
2014-07-24,59176.52593671926
2014-07-25,58899.48506523097
2014-07-28,58923.31653804717
2014-07-29,58670.10713937507
2014-07-30,58679.04394168114
2014-07-31,57520.23857599357
2014-08-01,57344.481463974116
2014-08-04,57758.553304155546
2014-08-05,57198.51369297491
2014-08-06,57216.38729758706
2014-08-07,56906.57815097651
2014-08-08,57564.92258752394
2014-08-11,57731.74289723732
2014-08-12,57651.311676482655
2014-08-13,58041.55204384788
2014-08-14,58315.61398123414
2014-08-15,58303.69824482604
2014-08-18,58792.24343755809
2014-08-19,59099.073650066624
2014-08-20,59256.95715747393
2014-08-21,59429.735335391364
2014-08-22,59337.38837822861
2014-08-25,59638.2607225331
2014-08-26,59676.986865859435
2014-08-27,59653.155393043235
2014-08-28,59620.38711792096
2014-08-29,59790.18636173636
2014-09-02,59760.39702071612
2014-09-03,59727.62874559384
2014-09-04,59641.23965663513
2014-09-05,59909.34372581736
2014-09-08,59754.439152512066
2014-09-09,59376.11452155494
2014-09-10,59599.53457920678
2014-09-11,59668.050063553346
2014-09-12,59319.51477361646
2014-09-15,59274.83076208609
2014-09-16,59721.67087738978
2014-09-17,59802.102098144445
2014-09-18,60120.848047061074
